DateTime,Month,Day,Hour,Minute,Detection
2020-04-29 16:26:22,4,29,16,26,1
2020-04-29 16:46:03,4,29,16,46,1
2020-04-29 16:51:46,4,29,16,51,1
2020-04-29 16:55:12,4,29,16,55,1
2020-04-29 16:55:49,4,29,16,55,1
2020-04-29 17:07:33,4,29,17,7,1
2020-04-29 17:10:51,4,29,17,10,1
2020-04-29 17:32:33,4,29,17,32,1
2020-04-29 18:17:12,4,29,18,17,1
2020-04-29 18:18:12,4,29,18,18,1
2020-04-29 18:21:14,4,29,18,21,1
2020-04-29 18:22:18,4,29,18,22,1
2020-04-29 18:30:01,4,29,18,30,1
2020-04-29 18:38:20,4,29,18,38,1
2020-04-29 18:57:14,4,29,18,57,1
2020-04-29 19:04:30,4,29,19,4,1
2020-04-29 19:19:33,4,29,19,19,1
2020-04-29 19:20:45,4,29,19,20,1
2020-04-29 19:26:03,4,29,19,26,1
2020-04-29 19:27:07,4,29,19,27,1
2020-04-29 19:32:39,4,29,19,32,1
2020-04-29 19:40:59,4,29,19,40,1
2020-04-29 19:48:27,4,29,19,48,1
2020-04-29 20:24:49,4,29,20,24,1
2020-04-29 20:41:53,4,29,20,41,1
2020-04-29 21:05:35,4,29,21,5,1
2020-04-29 21:17:05,4,29,21,17,1
2020-04-29 21:18:05,4,29,21,18,1
2020-04-29 21:41:22,4,29,21,41,1
2020-04-29 21:43:51,4,29,21,43,1
2020-04-29 23:42:09,4,29,23,42,1
2020-04-29 23:50:25,4,29,23,50,1
2020-04-30 00:11:15,4,30,0,11,1
2020-04-30 00:43:23,4,30,0,43,1
2020-04-30 01:32:19,4,30,1,32,1
2020-04-30 01:45:53,4,30,1,45,1
2020-04-30 09:51:50,4,30,9,51,1
2020-04-30 10:16:00,4,30,10,16,1
2020-04-30 10:24:04,4,30,10,24,1
2020-04-30 10:25:13,4,30,10,25,1
2020-04-30 10:44:45,4,30,10,44,1
2020-04-30 10:47:10,4,30,10,47,1
2020-04-30 11:03:54,4,30,11,3,1
2020-04-30 11:07:02,4,30,11,7,1
2020-04-30 11:40:01,4,30,11,40,1
2020-04-30 11:41:00,4,30,11,41,1
2020-04-30 11:42:15,4,30,11,42,1
2020-04-30 11:44:03,4,30,11,44,1
2020-04-30 11:45:32,4,30,11,45,1
2020-04-30 11:46:32,4,30,11,46,1
2020-04-30 11:47:31,4,30,11,47,1
2020-04-30 11:49:00,4,30,11,49,1
2020-04-30 12:45:09,4,30,12,45,1
2020-04-30 13:13:51,4,30,13,13,1
2020-04-30 13:14:50,4,30,13,14,1
2020-04-30 13:35:20,4,30,13,35,1
2020-04-30 13:39:59,4,30,13,39,1
